iteration : 19, ce : 0.5368478134274483, total_loss : 0.5368478134274483, time : 84
iteration : 6819, ce : 0.21535902917385102, total_loss : 0.21535902917385102, time : 47
iteration : 6839, ce : 0.19512113220989705, total_loss : 0.19512113220989705, time : 47
iteration : 6859, ce : 0.19052865765988827, total_loss : 0.19052865765988827, time : 47
iteration : 6879, ce : 0.18335097767412661, total_loss : 0.18335097767412661, time : 47
iteration : 6899, ce : 0.19761943593621253, total_loss : 0.19761943593621253, time : 48
iteration : 6919, ce : 0.19212486892938613, total_loss : 0.19212486892938613, time : 47
iteration : 6939, ce : 0.20748535059392453, total_loss : 0.20748535059392453, time : 47
iteration : 6959, ce : 0.17867896296083927, total_loss : 0.17867896296083927, time : 47
iteration : 6979, ce : 0.1968368925154209, total_loss : 0.1968368925154209, time : 47
iteration : 6999, ce : 0.20868844017386437, total_loss : 0.20868844017386437, time : 47
iteration : 7019, ce : 0.20113412030041217, total_loss : 0.20113412030041217, time : 47
iteration : 7039, ce : 0.19442531205713748, total_loss : 0.19442531205713748, time : 47
iteration : 7059, ce : 0.190379973128438, total_loss : 0.190379973128438, time : 47
iteration : 7079, ce : 0.20983734875917434, total_loss : 0.20983734875917434, time : 47
iteration : 7099, ce : 0.1931607685983181, total_loss : 0.1931607685983181, time : 48
iteration : 7119, ce : 0.2345381498336792, total_loss : 0.2345381498336792, time : 47
iteration : 7139, ce : 0.1889475267380476, total_loss : 0.1889475267380476, time : 47
iteration : 7159, ce : 0.21229884959757328, total_loss : 0.21229884959757328, time : 47
iteration : 7179, ce : 0.1898921925574541, total_loss : 0.1898921925574541, time : 47
iteration : 7199, ce : 0.1843783963471651, total_loss : 0.1843783963471651, time : 47
iteration : 7219, ce : 0.21665219776332378, total_loss : 0.21665219776332378, time : 47
iteration : 7239, ce : 0.19902273863554001, total_loss : 0.19902273863554001, time : 47
iteration : 7259, ce : 0.2201723787933588, total_loss : 0.2201723787933588, time : 47
iteration : 7279, ce : 0.20431986264884472, total_loss : 0.20431986264884472, time : 47
iteration : 7299, ce : 0.20668478421866893, total_loss : 0.20668478421866893, time : 47
iteration : 7319, ce : 0.20797750242054464, total_loss : 0.20797750242054464, time : 47
iteration : 7339, ce : 0.22649928629398347, total_loss : 0.22649928629398347, time : 47
iteration : 7359, ce : 0.21131305918097495, total_loss : 0.21131305918097495, time : 47
iteration : 7379, ce : 0.19348402991890906, total_loss : 0.19348402991890906, time : 47
iteration : 7399, ce : 0.19830879643559457, total_loss : 0.19830879643559457, time : 47
iteration : 7419, ce : 0.1945445157587528, total_loss : 0.1945445157587528, time : 47
iteration : 7439, ce : 0.197895198315382, total_loss : 0.197895198315382, time : 48
iteration : 7459, ce : 0.2249205641448498, total_loss : 0.2249205641448498, time : 47
iteration : 7479, ce : 0.20204332247376441, total_loss : 0.20204332247376441, time : 47
iteration : 7499, ce : 0.2085360001772642, total_loss : 0.2085360001772642, time : 47
iteration : 7519, ce : 0.2154149878770113, total_loss : 0.2154149878770113, time : 47
iteration : 7539, ce : 0.20438901335000992, total_loss : 0.20438901335000992, time : 47
iteration : 7559, ce : 0.18942780531942843, total_loss : 0.18942780531942843, time : 47
iteration : 7579, ce : 0.17081253044307232, total_loss : 0.17081253044307232, time : 47
iteration : 7599, ce : 0.21930935345590113, total_loss : 0.21930935345590113, time : 47
iteration : 7619, ce : 0.20475907400250434, total_loss : 0.20475907400250434, time : 47
iteration : 7639, ce : 0.18610211201012133, total_loss : 0.18610211201012133, time : 48
iteration : 7659, ce : 0.21217335425317288, total_loss : 0.21217335425317288, time : 47
iteration : 7679, ce : 0.19080256558954717, total_loss : 0.19080256558954717, time : 47
iteration : 7699, ce : 0.1925403606146574, total_loss : 0.1925403606146574, time : 48
iteration : 7719, ce : 0.17652993649244308, total_loss : 0.17652993649244308, time : 47
iteration : 7739, ce : 0.2022216010838747, total_loss : 0.2022216010838747, time : 47
iteration : 7759, ce : 0.20270718224346637, total_loss : 0.20270718224346637, time : 48
iteration : 7779, ce : 0.18916424345225097, total_loss : 0.18916424345225097, time : 47
iteration : 7799, ce : 0.2323769059032202, total_loss : 0.2323769059032202, time : 47
iteration : 7819, ce : 0.21651617325842382, total_loss : 0.21651617325842382, time : 91
iteration : 7839, ce : 0.2099652711302042, total_loss : 0.2099652711302042, time : 47
iteration : 7859, ce : 0.21432720497250557, total_loss : 0.21432720497250557, time : 50
iteration : 7879, ce : 0.20151331573724746, total_loss : 0.20151331573724746, time : 50
iteration : 7899, ce : 0.22791212163865565, total_loss : 0.22791212163865565, time : 49
iteration : 7919, ce : 0.21203161031007767, total_loss : 0.21203161031007767, time : 48
iteration : 7939, ce : 0.19635515548288823, total_loss : 0.19635515548288823, time : 48
iteration : 7959, ce : 0.18464814573526384, total_loss : 0.18464814573526384, time : 48
iteration : 7979, ce : 0.18128075413405895, total_loss : 0.18128075413405895, time : 47
iteration : 7999, ce : 0.193085166066885, total_loss : 0.193085166066885, time : 47
iteration : 8019, ce : 0.19557142294943333, total_loss : 0.19557142294943333, time : 47
iteration : 8039, ce : 0.23230731151998044, total_loss : 0.23230731151998044, time : 48
iteration : 8059, ce : 0.18448070548474788, total_loss : 0.18448070548474788, time : 47
iteration : 8079, ce : 0.19496815502643586, total_loss : 0.19496815502643586, time : 47
iteration : 8099, ce : 0.20023325681686402, total_loss : 0.20023325681686402, time : 47
iteration : 8119, ce : 0.19497629068791866, total_loss : 0.19497629068791866, time : 47
iteration : 8139, ce : 0.21618042662739753, total_loss : 0.21618042662739753, time : 48
iteration : 8159, ce : 0.19570772908627987, total_loss : 0.19570772908627987, time : 47
iteration : 8179, ce : 0.19500887021422386, total_loss : 0.19500887021422386, time : 48
iteration : 8199, ce : 0.2180896930396557, total_loss : 0.2180896930396557, time : 48
iteration : 8219, ce : 0.1855299726128578, total_loss : 0.1855299726128578, time : 47
iteration : 8239, ce : 0.18937794528901578, total_loss : 0.18937794528901578, time : 47
iteration : 8259, ce : 0.20276601426303387, total_loss : 0.20276601426303387, time : 47
iteration : 8279, ce : 0.23475067019462587, total_loss : 0.23475067019462587, time : 47
iteration : 8299, ce : 0.215009905397892, total_loss : 0.215009905397892, time : 47
iteration : 8319, ce : 0.1853132426738739, total_loss : 0.1853132426738739, time : 48
iteration : 8339, ce : 0.188602451980114, total_loss : 0.188602451980114, time : 47
iteration : 8359, ce : 0.1856664214283228, total_loss : 0.1856664214283228, time : 47
iteration : 8379, ce : 0.19479452930390834, total_loss : 0.19479452930390834, time : 47
iteration : 8399, ce : 0.21222470179200173, total_loss : 0.21222470179200173, time : 47
iteration : 8419, ce : 0.19874471053481102, total_loss : 0.19874471053481102, time : 47
iteration : 8439, ce : 0.19851817712187766, total_loss : 0.19851817712187766, time : 48
iteration : 8459, ce : 0.2036019880324602, total_loss : 0.2036019880324602, time : 47
iteration : 8479, ce : 0.16566947251558303, total_loss : 0.16566947251558303, time : 47
iteration : 8499, ce : 0.2050788976252079, total_loss : 0.2050788976252079, time : 47
iteration : 8519, ce : 0.2065732039511204, total_loss : 0.2065732039511204, time : 48
iteration : 8539, ce : 0.1704221237450838, total_loss : 0.1704221237450838, time : 47
iteration : 8559, ce : 0.19582816064357758, total_loss : 0.19582816064357758, time : 48
iteration : 8579, ce : 0.22587454095482826, total_loss : 0.22587454095482826, time : 47
iteration : 8599, ce : 0.19230326637625694, total_loss : 0.19230326637625694, time : 47
iteration : 8619, ce : 0.17170253954827785, total_loss : 0.17170253954827785, time : 47
iteration : 8639, ce : 0.2033469971269369, total_loss : 0.2033469971269369, time : 48
iteration : 8659, ce : 0.19263290353119372, total_loss : 0.19263290353119372, time : 47
iteration : 8679, ce : 0.19588414207100868, total_loss : 0.19588414207100868, time : 48
iteration : 8699, ce : 0.18063801266252993, total_loss : 0.18063801266252993, time : 47
iteration : 8719, ce : 0.19427806846797466, total_loss : 0.19427806846797466, time : 48
iteration : 8739, ce : 0.19568966776132585, total_loss : 0.19568966776132585, time : 48
iteration : 8759, ce : 0.19310640543699265, total_loss : 0.19310640543699265, time : 48
iteration : 8779, ce : 0.19787656478583812, total_loss : 0.19787656478583812, time : 47
iteration : 8799, ce : 0.1832525748759508, total_loss : 0.1832525748759508, time : 47
iteration : 8819, ce : 0.1920039549469948, total_loss : 0.1920039549469948, time : 47
iteration : 8839, ce : 0.19632607363164425, total_loss : 0.19632607363164425, time : 47
iteration : 8859, ce : 0.20397996269166468, total_loss : 0.20397996269166468, time : 47
iteration : 8879, ce : 0.20421336106956006, total_loss : 0.20421336106956006, time : 48
iteration : 8899, ce : 0.23353915326297284, total_loss : 0.23353915326297284, time : 48
iteration : 8919, ce : 0.18250361010432242, total_loss : 0.18250361010432242, time : 47
iteration : 8939, ce : 0.20504095293581487, total_loss : 0.20504095293581487, time : 47
iteration : 8959, ce : 0.18811860010027887, total_loss : 0.18811860010027887, time : 48
iteration : 8979, ce : 0.20000231117010117, total_loss : 0.20000231117010117, time : 47
iteration : 8999, ce : 0.2058367408812046, total_loss : 0.2058367408812046, time : 47
iteration : 9019, ce : 0.18789199665188788, total_loss : 0.18789199665188788, time : 48
iteration : 9039, ce : 0.2081459566950798, total_loss : 0.2081459566950798, time : 47
iteration : 9059, ce : 0.2043676722794771, total_loss : 0.2043676722794771, time : 47
iteration : 9079, ce : 0.18771491348743438, total_loss : 0.18771491348743438, time : 47
iteration : 9099, ce : 0.1846516489982605, total_loss : 0.1846516489982605, time : 48
iteration : 9119, ce : 0.20275123342871665, total_loss : 0.20275123342871665, time : 47
iteration : 9139, ce : 0.16839413121342658, total_loss : 0.16839413121342658, time : 47
iteration : 9159, ce : 0.2227861240506172, total_loss : 0.2227861240506172, time : 48
iteration : 9179, ce : 0.19113035947084428, total_loss : 0.19113035947084428, time : 47
iteration : 9199, ce : 0.18373179882764817, total_loss : 0.18373179882764817, time : 47
iteration : 9219, ce : 0.17628126516938208, total_loss : 0.17628126516938208, time : 47
iteration : 9239, ce : 0.2035014871507883, total_loss : 0.2035014871507883, time : 48
iteration : 9259, ce : 0.19833410307765006, total_loss : 0.19833410307765006, time : 47
iteration : 9279, ce : 0.20325841419398785, total_loss : 0.20325841419398785, time : 48
iteration : 9299, ce : 0.19098884388804435, total_loss : 0.19098884388804435, time : 47
iteration : 9319, ce : 0.186252348870039, total_loss : 0.186252348870039, time : 47
iteration : 9339, ce : 0.19271786250174044, total_loss : 0.19271786250174044, time : 47
iteration : 9359, ce : 0.18405737057328225, total_loss : 0.18405737057328225, time : 47
iteration : 9379, ce : 0.19545503966510297, total_loss : 0.19545503966510297, time : 47
iteration : 9399, ce : 0.21233633458614348, total_loss : 0.21233633458614348, time : 47
iteration : 9419, ce : 0.22090806923806666, total_loss : 0.22090806923806666, time : 47
iteration : 9439, ce : 0.1963265359401703, total_loss : 0.1963265359401703, time : 47
iteration : 9459, ce : 0.2074608650058508, total_loss : 0.2074608650058508, time : 47
iteration : 9479, ce : 0.20089082941412925, total_loss : 0.20089082941412925, time : 47
iteration : 9499, ce : 0.19811846390366555, total_loss : 0.19811846390366555, time : 47
iteration : 9519, ce : 0.19085458684712647, total_loss : 0.19085458684712647, time : 47
iteration : 9539, ce : 0.23075924888253213, total_loss : 0.23075924888253213, time : 47
iteration : 9559, ce : 0.15947104878723622, total_loss : 0.15947104878723622, time : 47
iteration : 9579, ce : 0.18695492222905158, total_loss : 0.18695492222905158, time : 47
iteration : 9599, ce : 0.20756974555552005, total_loss : 0.20756974555552005, time : 47
iteration : 9619, ce : 0.17815285958349705, total_loss : 0.17815285958349705, time : 47
iteration : 9639, ce : 0.19411625117063522, total_loss : 0.19411625117063522, time : 47
iteration : 9659, ce : 0.1990591838955879, total_loss : 0.1990591838955879, time : 47
iteration : 9679, ce : 0.22646544873714447, total_loss : 0.22646544873714447, time : 47
iteration : 9699, ce : 0.18859953843057156, total_loss : 0.18859953843057156, time : 47
iteration : 9719, ce : 0.19270749911665916, total_loss : 0.19270749911665916, time : 47
iteration : 9739, ce : 0.22838841378688812, total_loss : 0.22838841378688812, time : 47
iteration : 9759, ce : 0.19628639854490756, total_loss : 0.19628639854490756, time : 47
iteration : 9779, ce : 0.17808199860155582, total_loss : 0.17808199860155582, time : 47
iteration : 9799, ce : 0.20890364274382592, total_loss : 0.20890364274382592, time : 47
iteration : 9819, ce : 0.23173800185322763, total_loss : 0.23173800185322763, time : 47
iteration : 9839, ce : 0.19663161113858224, total_loss : 0.19663161113858224, time : 47
iteration : 9859, ce : 0.1999017335474491, total_loss : 0.1999017335474491, time : 47
iteration : 9879, ce : 0.1958349220454693, total_loss : 0.1958349220454693, time : 46
iteration : 9899, ce : 0.19860336743295193, total_loss : 0.19860336743295193, time : 46
iteration : 9919, ce : 0.18961912728846073, total_loss : 0.18961912728846073, time : 46
iteration : 9939, ce : 0.224873573333025, total_loss : 0.224873573333025, time : 46
iteration : 9959, ce : 0.21179705895483494, total_loss : 0.21179705895483494, time : 46
iteration : 9979, ce : 0.1986877754330635, total_loss : 0.1986877754330635, time : 46
iteration : 9999, ce : 0.19272580929100513, total_loss : 0.19272580929100513, time : 46
saved model in ./experiment/model/semantic_sam/model.pth
iteration : 9999, mIoU : 83.31938934326172, OA : 92.6735610961914, best_valid_mIoU : 83.31938934326172, time : 778
iteration : 10019, ce : 0.20160844773054123, total_loss : 0.20160844773054123, time : 837
iteration : 10039, ce : 0.22140601575374602, total_loss : 0.22140601575374602, time : 46
iteration : 10059, ce : 0.19853235334157943, total_loss : 0.19853235334157943, time : 49
iteration : 10079, ce : 0.19528833106160165, total_loss : 0.19528833106160165, time : 48
iteration : 10099, ce : 0.1892101652920246, total_loss : 0.1892101652920246, time : 47
iteration : 10119, ce : 0.22278609536588193, total_loss : 0.22278609536588193, time : 47
iteration : 10139, ce : 0.19094744361937047, total_loss : 0.19094744361937047, time : 46
iteration : 10159, ce : 0.16407897770404817, total_loss : 0.16407897770404817, time : 46
iteration : 10179, ce : 0.20086688920855522, total_loss : 0.20086688920855522, time : 46
iteration : 10199, ce : 0.1809195801615715, total_loss : 0.1809195801615715, time : 46
iteration : 10219, ce : 0.1838280588388443, total_loss : 0.1838280588388443, time : 46
iteration : 10239, ce : 0.18085937313735484, total_loss : 0.18085937313735484, time : 46
iteration : 10259, ce : 0.1989692237228155, total_loss : 0.1989692237228155, time : 47
iteration : 10279, ce : 0.19758494533598422, total_loss : 0.19758494533598422, time : 47
iteration : 10299, ce : 0.2404622245579958, total_loss : 0.2404622245579958, time : 47
iteration : 10319, ce : 0.17144166566431523, total_loss : 0.17144166566431523, time : 46
iteration : 10339, ce : 0.20833013728260993, total_loss : 0.20833013728260993, time : 47
iteration : 10359, ce : 0.21343628987669944, total_loss : 0.21343628987669944, time : 46
iteration : 10379, ce : 0.2182557787746191, total_loss : 0.2182557787746191, time : 46
iteration : 10399, ce : 0.18511466756463052, total_loss : 0.18511466756463052, time : 46
iteration : 10419, ce : 0.20786814913153648, total_loss : 0.20786814913153648, time : 91
iteration : 10439, ce : 0.17364026568830013, total_loss : 0.17364026568830013, time : 47
iteration : 10459, ce : 0.19738574139773846, total_loss : 0.19738574139773846, time : 48
iteration : 10479, ce : 0.195787787809968, total_loss : 0.195787787809968, time : 48
iteration : 10499, ce : 0.17697442509233952, total_loss : 0.17697442509233952, time : 47
iteration : 10519, ce : 0.21157810613512992, total_loss : 0.21157810613512992, time : 47
iteration : 10539, ce : 0.20422969944775105, total_loss : 0.20422969944775105, time : 47
iteration : 10559, ce : 0.20209316536784172, total_loss : 0.20209316536784172, time : 47
iteration : 10579, ce : 0.18299111127853393, total_loss : 0.18299111127853393, time : 46
iteration : 10599, ce : 0.20540561489760875, total_loss : 0.20540561489760875, time : 47
iteration : 10619, ce : 0.20686110965907573, total_loss : 0.20686110965907573, time : 47
iteration : 10639, ce : 0.2111275363713503, total_loss : 0.2111275363713503, time : 47
iteration : 10659, ce : 0.18443155474960804, total_loss : 0.18443155474960804, time : 47
iteration : 10679, ce : 0.19584604017436505, total_loss : 0.19584604017436505, time : 47
iteration : 10699, ce : 0.16491796672344208, total_loss : 0.16491796672344208, time : 47
iteration : 10719, ce : 0.1893426313996315, total_loss : 0.1893426313996315, time : 47
iteration : 10739, ce : 0.20578028112649918, total_loss : 0.20578028112649918, time : 47
iteration : 10759, ce : 0.18985165357589723, total_loss : 0.18985165357589723, time : 47
iteration : 10779, ce : 0.1885800648480654, total_loss : 0.1885800648480654, time : 47
iteration : 10799, ce : 0.19193474650382997, total_loss : 0.19193474650382997, time : 47
iteration : 10819, ce : 0.19797626025974752, total_loss : 0.19797626025974752, time : 47
iteration : 10839, ce : 0.2058939628303051, total_loss : 0.2058939628303051, time : 47
iteration : 10859, ce : 0.17704266123473644, total_loss : 0.17704266123473644, time : 47
iteration : 10879, ce : 0.18690562658011914, total_loss : 0.18690562658011914, time : 47
iteration : 10899, ce : 0.21063501611351967, total_loss : 0.21063501611351967, time : 47
iteration : 10919, ce : 0.19712504595518113, total_loss : 0.19712504595518113, time : 47
iteration : 10939, ce : 0.20310127101838588, total_loss : 0.20310127101838588, time : 47
iteration : 10959, ce : 0.19609925672411918, total_loss : 0.19609925672411918, time : 47
iteration : 10979, ce : 0.20918590463697911, total_loss : 0.20918590463697911, time : 47
iteration : 10999, ce : 0.20736909955739974, total_loss : 0.20736909955739974, time : 47
iteration : 11019, ce : 0.21765956059098243, total_loss : 0.21765956059098243, time : 47
iteration : 11039, ce : 0.18544128239154817, total_loss : 0.18544128239154817, time : 47
iteration : 11059, ce : 0.2242213122546673, total_loss : 0.2242213122546673, time : 47
iteration : 11079, ce : 0.19199925400316714, total_loss : 0.19199925400316714, time : 47
iteration : 11099, ce : 0.22583741769194604, total_loss : 0.22583741769194604, time : 47
iteration : 11119, ce : 0.19507199786603452, total_loss : 0.19507199786603452, time : 47
iteration : 11139, ce : 0.18121131844818592, total_loss : 0.18121131844818592, time : 47
iteration : 11159, ce : 0.18681403994560242, total_loss : 0.18681403994560242, time : 47
iteration : 11179, ce : 0.18842699974775315, total_loss : 0.18842699974775315, time : 47
iteration : 11199, ce : 0.19064376316964626, total_loss : 0.19064376316964626, time : 47
iteration : 11219, ce : 0.2080079585313797, total_loss : 0.2080079585313797, time : 47
iteration : 11239, ce : 0.1898167457431555, total_loss : 0.1898167457431555, time : 47
iteration : 11259, ce : 0.17884863652288913, total_loss : 0.17884863652288913, time : 47
iteration : 11279, ce : 0.16930321902036666, total_loss : 0.16930321902036666, time : 47
iteration : 11299, ce : 0.18183339647948743, total_loss : 0.18183339647948743, time : 47
iteration : 11319, ce : 0.21413410417735576, total_loss : 0.21413410417735576, time : 47
iteration : 11339, ce : 0.18457670509815216, total_loss : 0.18457670509815216, time : 47
iteration : 11359, ce : 0.20438742004334925, total_loss : 0.20438742004334925, time : 47
iteration : 11379, ce : 0.1825129810720682, total_loss : 0.1825129810720682, time : 47
iteration : 11399, ce : 0.17323455326259135, total_loss : 0.17323455326259135, time : 47
iteration : 11419, ce : 0.20463939495384692, total_loss : 0.20463939495384692, time : 47
iteration : 11439, ce : 0.22249976135790347, total_loss : 0.22249976135790347, time : 47
iteration : 11459, ce : 0.2008966699242592, total_loss : 0.2008966699242592, time : 47
iteration : 11479, ce : 0.19759964123368262, total_loss : 0.19759964123368262, time : 47
iteration : 11499, ce : 0.19280947800725698, total_loss : 0.19280947800725698, time : 47
iteration : 11519, ce : 0.20766801051795483, total_loss : 0.20766801051795483, time : 47
iteration : 11539, ce : 0.18609005212783813, total_loss : 0.18609005212783813, time : 47
iteration : 11559, ce : 0.2076327346265316, total_loss : 0.2076327346265316, time : 47
iteration : 11579, ce : 0.18495222926139832, total_loss : 0.18495222926139832, time : 47
iteration : 11599, ce : 0.17596664279699326, total_loss : 0.17596664279699326, time : 47
iteration : 11619, ce : 0.19727923721075058, total_loss : 0.19727923721075058, time : 47
iteration : 11639, ce : 0.1795015148818493, total_loss : 0.1795015148818493, time : 47
iteration : 11659, ce : 0.17873091585934162, total_loss : 0.17873091585934162, time : 47
iteration : 11679, ce : 0.17892151698470116, total_loss : 0.17892151698470116, time : 47
iteration : 11699, ce : 0.20832172818481923, total_loss : 0.20832172818481923, time : 47
iteration : 11719, ce : 0.20853936485946178, total_loss : 0.20853936485946178, time : 47
iteration : 11739, ce : 0.20192864909768105, total_loss : 0.20192864909768105, time : 47
iteration : 11759, ce : 0.1957289468497038, total_loss : 0.1957289468497038, time : 47
iteration : 11779, ce : 0.19548078216612338, total_loss : 0.19548078216612338, time : 47
iteration : 11799, ce : 0.18857029862701893, total_loss : 0.18857029862701893, time : 47
iteration : 11819, ce : 0.20320099107921125, total_loss : 0.20320099107921125, time : 47
iteration : 11839, ce : 0.1887768901884556, total_loss : 0.1887768901884556, time : 47
iteration : 11859, ce : 0.18676518592983485, total_loss : 0.18676518592983485, time : 47
iteration : 11879, ce : 0.19312262423336507, total_loss : 0.19312262423336507, time : 47
iteration : 11899, ce : 0.19939640760421753, total_loss : 0.19939640760421753, time : 47
iteration : 11919, ce : 0.1829753678292036, total_loss : 0.1829753678292036, time : 47
iteration : 11939, ce : 0.20871138349175453, total_loss : 0.20871138349175453, time : 47
iteration : 11959, ce : 0.19021088145673276, total_loss : 0.19021088145673276, time : 47
iteration : 11979, ce : 0.18603268451988697, total_loss : 0.18603268451988697, time : 47
iteration : 11999, ce : 0.1999111358076334, total_loss : 0.1999111358076334, time : 47
iteration : 12019, ce : 0.17623226456344127, total_loss : 0.17623226456344127, time : 47
iteration : 12039, ce : 0.18049363121390344, total_loss : 0.18049363121390344, time : 47
iteration : 12059, ce : 0.22722502201795577, total_loss : 0.22722502201795577, time : 47
iteration : 12079, ce : 0.21569099240005016, total_loss : 0.21569099240005016, time : 47
iteration : 12099, ce : 0.18572487123310566, total_loss : 0.18572487123310566, time : 47
iteration : 12119, ce : 0.22109439522027968, total_loss : 0.22109439522027968, time : 47
iteration : 12139, ce : 0.20686405934393406, total_loss : 0.20686405934393406, time : 47
iteration : 12159, ce : 0.18343334831297398, total_loss : 0.18343334831297398, time : 47
iteration : 12179, ce : 0.18356529213488101, total_loss : 0.18356529213488101, time : 47
iteration : 12199, ce : 0.21379672959446908, total_loss : 0.21379672959446908, time : 47
iteration : 12219, ce : 0.19786906614899635, total_loss : 0.19786906614899635, time : 47
iteration : 12239, ce : 0.17733618579804897, total_loss : 0.17733618579804897, time : 47
iteration : 12259, ce : 0.15926071479916573, total_loss : 0.15926071479916573, time : 47
iteration : 12279, ce : 0.17111534476280213, total_loss : 0.17111534476280213, time : 47
iteration : 12299, ce : 0.23695078827440738, total_loss : 0.23695078827440738, time : 47
iteration : 12319, ce : 0.1930847901850939, total_loss : 0.1930847901850939, time : 47
iteration : 12339, ce : 0.2211074147373438, total_loss : 0.2211074147373438, time : 47
iteration : 12359, ce : 0.19254193007946013, total_loss : 0.19254193007946013, time : 47
iteration : 12379, ce : 0.16672826372087002, total_loss : 0.16672826372087002, time : 47
iteration : 12399, ce : 0.16703486032783985, total_loss : 0.16703486032783985, time : 47
iteration : 12419, ce : 0.19296523816883565, total_loss : 0.19296523816883565, time : 48
iteration : 12439, ce : 0.1945973563939333, total_loss : 0.1945973563939333, time : 47
iteration : 12459, ce : 0.21957034878432752, total_loss : 0.21957034878432752, time : 47
iteration : 12479, ce : 0.17179345898330212, total_loss : 0.17179345898330212, time : 48
iteration : 12499, ce : 0.20698443353176116, total_loss : 0.20698443353176116, time : 47
iteration : 12519, ce : 0.2004379440099001, total_loss : 0.2004379440099001, time : 47
iteration : 12539, ce : 0.17756061367690562, total_loss : 0.17756061367690562, time : 47
iteration : 12559, ce : 0.20848350077867508, total_loss : 0.20848350077867508, time : 47
iteration : 12579, ce : 0.19607894346117974, total_loss : 0.19607894346117974, time : 47
iteration : 12599, ce : 0.25681475214660165, total_loss : 0.25681475214660165, time : 47
iteration : 12619, ce : 0.19665281437337398, total_loss : 0.19665281437337398, time : 48
iteration : 12639, ce : 0.19255983978509902, total_loss : 0.19255983978509902, time : 47
iteration : 12659, ce : 0.17723527997732164, total_loss : 0.17723527997732164, time : 47
iteration : 12679, ce : 0.18584933131933212, total_loss : 0.18584933131933212, time : 48
iteration : 12699, ce : 0.21190495043992996, total_loss : 0.21190495043992996, time : 47
iteration : 12719, ce : 0.22061911672353746, total_loss : 0.22061911672353746, time : 47
iteration : 12739, ce : 0.18938381783664227, total_loss : 0.18938381783664227, time : 47
iteration : 12759, ce : 0.1945131804794073, total_loss : 0.1945131804794073, time : 48
iteration : 12779, ce : 0.1997776221483946, total_loss : 0.1997776221483946, time : 47
iteration : 12799, ce : 0.1881960105150938, total_loss : 0.1881960105150938, time : 47
iteration : 12819, ce : 0.18236658498644828, total_loss : 0.18236658498644828, time : 48
iteration : 12839, ce : 0.16474570967257024, total_loss : 0.16474570967257024, time : 47
iteration : 12859, ce : 0.18839394003152848, total_loss : 0.18839394003152848, time : 47
iteration : 12879, ce : 0.21608247607946396, total_loss : 0.21608247607946396, time : 48
iteration : 12899, ce : 0.1793593779206276, total_loss : 0.1793593779206276, time : 47
iteration : 12919, ce : 0.17458228543400764, total_loss : 0.17458228543400764, time : 47
iteration : 12939, ce : 0.1929097633808851, total_loss : 0.1929097633808851, time : 48
iteration : 12959, ce : 0.18368292935192584, total_loss : 0.18368292935192584, time : 47
iteration : 12979, ce : 0.19149169623851775, total_loss : 0.19149169623851775, time : 47
iteration : 12999, ce : 0.18228723369538785, total_loss : 0.18228723369538785, time : 47
iteration : 13019, ce : 0.23316889815032482, total_loss : 0.23316889815032482, time : 92
iteration : 13039, ce : 0.18554829955101013, total_loss : 0.18554829955101013, time : 47
iteration : 13059, ce : 0.19528530687093734, total_loss : 0.19528530687093734, time : 50
iteration : 13079, ce : 0.2113685853779316, total_loss : 0.2113685853779316, time : 50
iteration : 13099, ce : 0.2050636403262615, total_loss : 0.2050636403262615, time : 49
iteration : 13119, ce : 0.19022847153246403, total_loss : 0.19022847153246403, time : 48
iteration : 13139, ce : 0.18177527971565724, total_loss : 0.18177527971565724, time : 48
iteration : 13159, ce : 0.18465371057391167, total_loss : 0.18465371057391167, time : 48
iteration : 13179, ce : 0.19548495374619962, total_loss : 0.19548495374619962, time : 47
iteration : 13199, ce : 0.17430407516658306, total_loss : 0.17430407516658306, time : 47
iteration : 13219, ce : 0.19430894032120705, total_loss : 0.19430894032120705, time : 47
iteration : 13239, ce : 0.1786046765744686, total_loss : 0.1786046765744686, time : 47
iteration : 13259, ce : 0.19818656519055367, total_loss : 0.19818656519055367, time : 47
iteration : 13279, ce : 0.19101379178464412, total_loss : 0.19101379178464412, time : 47
iteration : 13299, ce : 0.17524738125503064, total_loss : 0.17524738125503064, time : 48
iteration : 13319, ce : 0.19486721605062485, total_loss : 0.19486721605062485, time : 47
iteration : 13339, ce : 0.18112366199493407, total_loss : 0.18112366199493407, time : 47
iteration : 13359, ce : 0.1775408934801817, total_loss : 0.1775408934801817, time : 47
iteration : 13379, ce : 0.20198158025741578, total_loss : 0.20198158025741578, time : 47
iteration : 13399, ce : 0.2192849975079298, total_loss : 0.2192849975079298, time : 48
iteration : 13419, ce : 0.1983184266835451, total_loss : 0.1983184266835451, time : 47
iteration : 13439, ce : 0.19832140170037746, total_loss : 0.19832140170037746, time : 48
iteration : 13459, ce : 0.20636120550334452, total_loss : 0.20636120550334452, time : 47
iteration : 13479, ce : 0.22988612428307534, total_loss : 0.22988612428307534, time : 47
iteration : 13499, ce : 0.19224610552191734, total_loss : 0.19224610552191734, time : 47
iteration : 13519, ce : 0.19349103420972824, total_loss : 0.19349103420972824, time : 47
iteration : 13539, ce : 0.1963841039687395, total_loss : 0.1963841039687395, time : 47
iteration : 13559, ce : 0.1566978506743908, total_loss : 0.1566978506743908, time : 47
