iteration : 19, ce : 0.5662686511874199, total_loss : 0.5662686511874199, time : 74
iteration : 6819, ce : 0.2486172065138817, total_loss : 0.2486172065138817, time : 35
iteration : 6839, ce : 0.24113415703177452, total_loss : 0.24113415703177452, time : 35
iteration : 6859, ce : 0.21626452021300793, total_loss : 0.21626452021300793, time : 36
iteration : 6879, ce : 0.24836479350924492, total_loss : 0.24836479350924492, time : 36
iteration : 6899, ce : 0.2462084874510765, total_loss : 0.2462084874510765, time : 35
iteration : 6919, ce : 0.2516322623938322, total_loss : 0.2516322623938322, time : 35
iteration : 6939, ce : 0.25451635420322416, total_loss : 0.25451635420322416, time : 36
iteration : 6959, ce : 0.23019486330449582, total_loss : 0.23019486330449582, time : 35
iteration : 6979, ce : 0.24779063016176223, total_loss : 0.24779063016176223, time : 36
iteration : 6999, ce : 0.27475770749151707, total_loss : 0.27475770749151707, time : 35
iteration : 7019, ce : 0.25012124627828597, total_loss : 0.25012124627828597, time : 35
iteration : 7039, ce : 0.27255572080612184, total_loss : 0.27255572080612184, time : 36
iteration : 7059, ce : 0.2621594801545143, total_loss : 0.2621594801545143, time : 35
iteration : 7079, ce : 0.2475937210023403, total_loss : 0.2475937210023403, time : 36
iteration : 7099, ce : 0.24718399196863175, total_loss : 0.24718399196863175, time : 35
iteration : 7119, ce : 0.2286817580461502, total_loss : 0.2286817580461502, time : 36
iteration : 7139, ce : 0.23717318028211593, total_loss : 0.23717318028211593, time : 36
iteration : 7159, ce : 0.2381931498646736, total_loss : 0.2381931498646736, time : 36
iteration : 7179, ce : 0.22585947141051294, total_loss : 0.22585947141051294, time : 35
iteration : 7199, ce : 0.24580342099070548, total_loss : 0.24580342099070548, time : 35
iteration : 7219, ce : 0.2510378539562225, total_loss : 0.2510378539562225, time : 36
iteration : 7239, ce : 0.2539174310863018, total_loss : 0.2539174310863018, time : 35
iteration : 7259, ce : 0.2665132887661457, total_loss : 0.2665132887661457, time : 35
iteration : 7279, ce : 0.2613070014864206, total_loss : 0.2613070014864206, time : 36
iteration : 7299, ce : 0.2364408891648054, total_loss : 0.2364408891648054, time : 35
iteration : 7319, ce : 0.23340410478413104, total_loss : 0.23340410478413104, time : 35
iteration : 7339, ce : 0.2210650362074375, total_loss : 0.2210650362074375, time : 35
iteration : 7359, ce : 0.22328845150768756, total_loss : 0.22328845150768756, time : 36
iteration : 7379, ce : 0.2211595058441162, total_loss : 0.2211595058441162, time : 36
iteration : 7399, ce : 0.2617250353097916, total_loss : 0.2617250353097916, time : 35
iteration : 7419, ce : 0.2501343160867691, total_loss : 0.2501343160867691, time : 35
iteration : 7439, ce : 0.21553992480039597, total_loss : 0.21553992480039597, time : 36
iteration : 7459, ce : 0.2557081926614046, total_loss : 0.2557081926614046, time : 35
iteration : 7479, ce : 0.2544302873313427, total_loss : 0.2544302873313427, time : 36
iteration : 7499, ce : 0.29556792564690115, total_loss : 0.29556792564690115, time : 36
iteration : 7519, ce : 0.24940058961510658, total_loss : 0.24940058961510658, time : 35
iteration : 7539, ce : 0.2374066859483719, total_loss : 0.2374066859483719, time : 36
iteration : 7559, ce : 0.2732196755707264, total_loss : 0.2732196755707264, time : 36
iteration : 7579, ce : 0.27342460826039316, total_loss : 0.27342460826039316, time : 36
iteration : 7599, ce : 0.22123280130326747, total_loss : 0.22123280130326747, time : 35
iteration : 7619, ce : 0.233893739618361, total_loss : 0.233893739618361, time : 36
iteration : 7639, ce : 0.26232351586222646, total_loss : 0.26232351586222646, time : 35
iteration : 7659, ce : 0.22307807579636574, total_loss : 0.22307807579636574, time : 36
iteration : 7679, ce : 0.22709748037159444, total_loss : 0.22709748037159444, time : 35
iteration : 7699, ce : 0.23515053912997247, total_loss : 0.23515053912997247, time : 35
iteration : 7719, ce : 0.261270434781909, total_loss : 0.261270434781909, time : 35
iteration : 7739, ce : 0.23470420353114604, total_loss : 0.23470420353114604, time : 36
iteration : 7759, ce : 0.24609724581241607, total_loss : 0.24609724581241607, time : 35
iteration : 7779, ce : 0.24889822527766228, total_loss : 0.24889822527766228, time : 35
iteration : 7799, ce : 0.23155512735247613, total_loss : 0.23155512735247613, time : 35
iteration : 7819, ce : 0.23934571966528892, total_loss : 0.23934571966528892, time : 77
iteration : 7839, ce : 0.24397399723529817, total_loss : 0.24397399723529817, time : 34
iteration : 7859, ce : 0.25143579542636874, total_loss : 0.25143579542636874, time : 37
iteration : 7879, ce : 0.24483816102147102, total_loss : 0.24483816102147102, time : 38
iteration : 7899, ce : 0.20699139386415483, total_loss : 0.20699139386415483, time : 37
iteration : 7919, ce : 0.23197491317987443, total_loss : 0.23197491317987443, time : 37
iteration : 7939, ce : 0.2682523123919964, total_loss : 0.2682523123919964, time : 37
iteration : 7959, ce : 0.21332626789808273, total_loss : 0.21332626789808273, time : 36
iteration : 7979, ce : 0.23645429834723472, total_loss : 0.23645429834723472, time : 36
iteration : 7999, ce : 0.22374568730592728, total_loss : 0.22374568730592728, time : 36
iteration : 8019, ce : 0.23767044879496096, total_loss : 0.23767044879496096, time : 36
iteration : 8039, ce : 0.25703485682606697, total_loss : 0.25703485682606697, time : 36
iteration : 8059, ce : 0.2628448843955994, total_loss : 0.2628448843955994, time : 36
iteration : 8079, ce : 0.2133537068963051, total_loss : 0.2133537068963051, time : 36
iteration : 8099, ce : 0.24270080029964447, total_loss : 0.24270080029964447, time : 36
iteration : 8119, ce : 0.23606051877141, total_loss : 0.23606051877141, time : 36
iteration : 8139, ce : 0.24789095409214496, total_loss : 0.24789095409214496, time : 36
iteration : 8159, ce : 0.2610346868634224, total_loss : 0.2610346868634224, time : 36
iteration : 8179, ce : 0.2333108067512512, total_loss : 0.2333108067512512, time : 35
iteration : 8199, ce : 0.2150436792522669, total_loss : 0.2150436792522669, time : 35
iteration : 8219, ce : 0.2467615209519863, total_loss : 0.2467615209519863, time : 36
iteration : 8239, ce : 0.23562674298882486, total_loss : 0.23562674298882486, time : 35
iteration : 8259, ce : 0.23705727308988572, total_loss : 0.23705727308988572, time : 36
iteration : 8279, ce : 0.2447463572025299, total_loss : 0.2447463572025299, time : 36
iteration : 8299, ce : 0.23990752696990966, total_loss : 0.23990752696990966, time : 35
iteration : 8319, ce : 0.24662506058812142, total_loss : 0.24662506058812142, time : 35
iteration : 8339, ce : 0.2490831922739744, total_loss : 0.2490831922739744, time : 35
iteration : 8359, ce : 0.2785716578364372, total_loss : 0.2785716578364372, time : 35
iteration : 8379, ce : 0.2626263678073883, total_loss : 0.2626263678073883, time : 36
iteration : 8399, ce : 0.2820779114961624, total_loss : 0.2820779114961624, time : 35
iteration : 8419, ce : 0.26625481322407724, total_loss : 0.26625481322407724, time : 35
iteration : 8439, ce : 0.23611813560128211, total_loss : 0.23611813560128211, time : 35
iteration : 8459, ce : 0.2445116639137268, total_loss : 0.2445116639137268, time : 35
iteration : 8479, ce : 0.2419951766729355, total_loss : 0.2419951766729355, time : 36
iteration : 8499, ce : 0.2382228821516037, total_loss : 0.2382228821516037, time : 36
iteration : 8519, ce : 0.2498481772840023, total_loss : 0.2498481772840023, time : 36
iteration : 8539, ce : 0.23827403485774995, total_loss : 0.23827403485774995, time : 35
iteration : 8559, ce : 0.2458612784743309, total_loss : 0.2458612784743309, time : 35
iteration : 8579, ce : 0.24515465870499611, total_loss : 0.24515465870499611, time : 36
iteration : 8599, ce : 0.2403750903904438, total_loss : 0.2403750903904438, time : 35
iteration : 8619, ce : 0.22312891483306885, total_loss : 0.22312891483306885, time : 36
iteration : 8639, ce : 0.259915205091238, total_loss : 0.259915205091238, time : 35
iteration : 8659, ce : 0.24950106479227543, total_loss : 0.24950106479227543, time : 35
iteration : 8679, ce : 0.23597060665488243, total_loss : 0.23597060665488243, time : 35
iteration : 8699, ce : 0.24442339241504668, total_loss : 0.24442339241504668, time : 35
iteration : 8719, ce : 0.24787916280329228, total_loss : 0.24787916280329228, time : 35
iteration : 8739, ce : 0.24771308526396751, total_loss : 0.24771308526396751, time : 35
iteration : 8759, ce : 0.2574382096529007, total_loss : 0.2574382096529007, time : 36
iteration : 8779, ce : 0.22513624280691147, total_loss : 0.22513624280691147, time : 35
iteration : 8799, ce : 0.23920693397521972, total_loss : 0.23920693397521972, time : 35
iteration : 8819, ce : 0.2521966278553009, total_loss : 0.2521966278553009, time : 35
iteration : 8839, ce : 0.24427811950445175, total_loss : 0.24427811950445175, time : 36
iteration : 8859, ce : 0.25758521631360054, total_loss : 0.25758521631360054, time : 36
iteration : 8879, ce : 0.23390911445021628, total_loss : 0.23390911445021628, time : 35
iteration : 8899, ce : 0.24768699631094931, total_loss : 0.24768699631094931, time : 36
iteration : 8919, ce : 0.24718130566179752, total_loss : 0.24718130566179752, time : 35
iteration : 8939, ce : 0.2205040454864502, total_loss : 0.2205040454864502, time : 35
iteration : 8959, ce : 0.23460749126970767, total_loss : 0.23460749126970767, time : 35
iteration : 8979, ce : 0.21204790696501732, total_loss : 0.21204790696501732, time : 35
iteration : 8999, ce : 0.2666367508471012, total_loss : 0.2666367508471012, time : 36
iteration : 9019, ce : 0.2724124252796173, total_loss : 0.2724124252796173, time : 36
iteration : 9039, ce : 0.22219450175762176, total_loss : 0.22219450175762176, time : 35
iteration : 9059, ce : 0.20653636679053305, total_loss : 0.20653636679053305, time : 35
iteration : 9079, ce : 0.24006325230002404, total_loss : 0.24006325230002404, time : 36
iteration : 9099, ce : 0.24718570932745934, total_loss : 0.24718570932745934, time : 36
iteration : 9119, ce : 0.23176392540335655, total_loss : 0.23176392540335655, time : 35
iteration : 9139, ce : 0.2279147282242775, total_loss : 0.2279147282242775, time : 36
iteration : 9159, ce : 0.2328145544975996, total_loss : 0.2328145544975996, time : 36
iteration : 9179, ce : 0.22986188381910325, total_loss : 0.22986188381910325, time : 36
iteration : 9199, ce : 0.2407234489917755, total_loss : 0.2407234489917755, time : 36
iteration : 9219, ce : 0.2263085886836052, total_loss : 0.2263085886836052, time : 36
iteration : 9239, ce : 0.26295454800128937, total_loss : 0.26295454800128937, time : 35
iteration : 9259, ce : 0.26058446168899535, total_loss : 0.26058446168899535, time : 36
iteration : 9279, ce : 0.2447431944310665, total_loss : 0.2447431944310665, time : 35
iteration : 9299, ce : 0.22170317880809307, total_loss : 0.22170317880809307, time : 35
iteration : 9319, ce : 0.2860932357609272, total_loss : 0.2860932357609272, time : 36
iteration : 9339, ce : 0.2265005514025688, total_loss : 0.2265005514025688, time : 36
iteration : 9359, ce : 0.23793034851551056, total_loss : 0.23793034851551056, time : 36
iteration : 9379, ce : 0.22284726239740849, total_loss : 0.22284726239740849, time : 36
iteration : 9399, ce : 0.2395853728055954, total_loss : 0.2395853728055954, time : 35
iteration : 9419, ce : 0.24112520255148412, total_loss : 0.24112520255148412, time : 35
iteration : 9439, ce : 0.25194985046982765, total_loss : 0.25194985046982765, time : 35
iteration : 9459, ce : 0.2122757352888584, total_loss : 0.2122757352888584, time : 36
iteration : 9479, ce : 0.26479702480137346, total_loss : 0.26479702480137346, time : 36
iteration : 9499, ce : 0.24371010325849057, total_loss : 0.24371010325849057, time : 36
iteration : 9519, ce : 0.25826264917850494, total_loss : 0.25826264917850494, time : 35
iteration : 9539, ce : 0.2217460785061121, total_loss : 0.2217460785061121, time : 36
iteration : 9559, ce : 0.22150599658489228, total_loss : 0.22150599658489228, time : 36
iteration : 9579, ce : 0.2550801172852516, total_loss : 0.2550801172852516, time : 36
iteration : 9599, ce : 0.2464512214064598, total_loss : 0.2464512214064598, time : 36
iteration : 9619, ce : 0.2111070290207863, total_loss : 0.2111070290207863, time : 35
iteration : 9639, ce : 0.2356734097003937, total_loss : 0.2356734097003937, time : 35
iteration : 9659, ce : 0.23262761309742927, total_loss : 0.23262761309742927, time : 35
iteration : 9679, ce : 0.2527046252042055, total_loss : 0.2527046252042055, time : 35
iteration : 9699, ce : 0.25505859330296515, total_loss : 0.25505859330296515, time : 36
iteration : 9719, ce : 0.2397672589868307, total_loss : 0.2397672589868307, time : 35
iteration : 9739, ce : 0.24140082076191902, total_loss : 0.24140082076191902, time : 36
iteration : 9759, ce : 0.2379693053662777, total_loss : 0.2379693053662777, time : 36
iteration : 9779, ce : 0.21770557537674903, total_loss : 0.21770557537674903, time : 35
iteration : 9799, ce : 0.2569304570555687, total_loss : 0.2569304570555687, time : 35
iteration : 9819, ce : 0.24702006727457046, total_loss : 0.24702006727457046, time : 36
iteration : 9839, ce : 0.24317162558436395, total_loss : 0.24317162558436395, time : 36
iteration : 9859, ce : 0.22861786112189292, total_loss : 0.22861786112189292, time : 36
iteration : 9879, ce : 0.22671234533190726, total_loss : 0.22671234533190726, time : 35
iteration : 9899, ce : 0.22657264545559883, total_loss : 0.22657264545559883, time : 35
iteration : 9919, ce : 0.21328344717621803, total_loss : 0.21328344717621803, time : 36
iteration : 9939, ce : 0.23058866523206234, total_loss : 0.23058866523206234, time : 36
iteration : 9959, ce : 0.22345013357698917, total_loss : 0.22345013357698917, time : 35
iteration : 9979, ce : 0.24232734590768815, total_loss : 0.24232734590768815, time : 35
iteration : 9999, ce : 0.25686745867133143, total_loss : 0.25686745867133143, time : 36
saved model in ./experiment/model/semantic_sam/model.pth
iteration : 9999, mIoU : 75.84387969970703, OA : 89.35665130615234, best_valid_mIoU : 75.84387969970703, time : 709
iteration : 10019, ce : 0.24821546971797942, total_loss : 0.24821546971797942, time : 755
iteration : 10039, ce : 0.23101070001721383, total_loss : 0.23101070001721383, time : 35
iteration : 10059, ce : 0.2295082204043865, total_loss : 0.2295082204043865, time : 36
iteration : 10079, ce : 0.2431497059762478, total_loss : 0.2431497059762478, time : 35
iteration : 10099, ce : 0.23451811522245408, total_loss : 0.23451811522245408, time : 35
iteration : 10119, ce : 0.2315879177302122, total_loss : 0.2315879177302122, time : 36
iteration : 10139, ce : 0.24102676399052142, total_loss : 0.24102676399052142, time : 36
iteration : 10159, ce : 0.24125505201518535, total_loss : 0.24125505201518535, time : 36
iteration : 10179, ce : 0.22023846060037613, total_loss : 0.22023846060037613, time : 36
iteration : 10199, ce : 0.23098702356219292, total_loss : 0.23098702356219292, time : 35
iteration : 10219, ce : 0.21397489663213493, total_loss : 0.21397489663213493, time : 36
iteration : 10239, ce : 0.23090446889400482, total_loss : 0.23090446889400482, time : 35
iteration : 10259, ce : 0.26508840546011925, total_loss : 0.26508840546011925, time : 36
iteration : 10279, ce : 0.2559109665453434, total_loss : 0.2559109665453434, time : 36
iteration : 10299, ce : 0.23138044029474258, total_loss : 0.23138044029474258, time : 36
iteration : 10319, ce : 0.2667754594236612, total_loss : 0.2667754594236612, time : 35
iteration : 10339, ce : 0.24865000396966935, total_loss : 0.24865000396966935, time : 36
iteration : 10359, ce : 0.23469901084899902, total_loss : 0.23469901084899902, time : 36
iteration : 10379, ce : 0.25722083263099194, total_loss : 0.25722083263099194, time : 35
iteration : 10399, ce : 0.2207174517214298, total_loss : 0.2207174517214298, time : 35
iteration : 10419, ce : 0.2296718258410692, total_loss : 0.2296718258410692, time : 79
iteration : 10439, ce : 0.23377453908324242, total_loss : 0.23377453908324242, time : 34
iteration : 10459, ce : 0.2829222522675991, total_loss : 0.2829222522675991, time : 37
iteration : 10479, ce : 0.2368993166834116, total_loss : 0.2368993166834116, time : 38
iteration : 10499, ce : 0.2695636298507452, total_loss : 0.2695636298507452, time : 37
iteration : 10519, ce : 0.2324991427361965, total_loss : 0.2324991427361965, time : 37
iteration : 10539, ce : 0.2946955733001232, total_loss : 0.2946955733001232, time : 37
iteration : 10559, ce : 0.26229957640171053, total_loss : 0.26229957640171053, time : 36
iteration : 10579, ce : 0.23441089130938053, total_loss : 0.23441089130938053, time : 37
iteration : 10599, ce : 0.23397979363799096, total_loss : 0.23397979363799096, time : 36
iteration : 10619, ce : 0.23302861750125886, total_loss : 0.23302861750125886, time : 36
iteration : 10639, ce : 0.21373131442815066, total_loss : 0.21373131442815066, time : 36
iteration : 10659, ce : 0.2372676081955433, total_loss : 0.2372676081955433, time : 36
iteration : 10679, ce : 0.22880371734499932, total_loss : 0.22880371734499932, time : 36
iteration : 10699, ce : 0.25690846890211105, total_loss : 0.25690846890211105, time : 36
iteration : 10719, ce : 0.23461318761110306, total_loss : 0.23461318761110306, time : 35
iteration : 10739, ce : 0.24159415923058986, total_loss : 0.24159415923058986, time : 36
iteration : 10759, ce : 0.24311718791723252, total_loss : 0.24311718791723252, time : 36
iteration : 10779, ce : 0.24056533724069595, total_loss : 0.24056533724069595, time : 36
iteration : 10799, ce : 0.2515868604183197, total_loss : 0.2515868604183197, time : 36
iteration : 10819, ce : 0.24596076160669328, total_loss : 0.24596076160669328, time : 36
iteration : 10839, ce : 0.23660136424005032, total_loss : 0.23660136424005032, time : 35
iteration : 10859, ce : 0.2340535506606102, total_loss : 0.2340535506606102, time : 36
iteration : 10879, ce : 0.2750680916011333, total_loss : 0.2750680916011333, time : 36
iteration : 10899, ce : 0.2485739279538393, total_loss : 0.2485739279538393, time : 35
iteration : 10919, ce : 0.2513200227171183, total_loss : 0.2513200227171183, time : 35
iteration : 10939, ce : 0.2339466243982315, total_loss : 0.2339466243982315, time : 35
iteration : 10959, ce : 0.23329240903258325, total_loss : 0.23329240903258325, time : 35
iteration : 10979, ce : 0.22784165404736995, total_loss : 0.22784165404736995, time : 35
iteration : 10999, ce : 0.24754076674580575, total_loss : 0.24754076674580575, time : 35
iteration : 11019, ce : 0.21956108193844556, total_loss : 0.21956108193844556, time : 35
iteration : 11039, ce : 0.2510528899729252, total_loss : 0.2510528899729252, time : 35
iteration : 11059, ce : 0.2324010767042637, total_loss : 0.2324010767042637, time : 35
iteration : 11079, ce : 0.2695122957229614, total_loss : 0.2695122957229614, time : 35
iteration : 11099, ce : 0.2428916275501251, total_loss : 0.2428916275501251, time : 35
iteration : 11119, ce : 0.21613362655043603, total_loss : 0.21613362655043603, time : 36
iteration : 11139, ce : 0.2332979656755924, total_loss : 0.2332979656755924, time : 36
iteration : 11159, ce : 0.2734784483909607, total_loss : 0.2734784483909607, time : 36
iteration : 11179, ce : 0.2388851698487997, total_loss : 0.2388851698487997, time : 36
iteration : 11199, ce : 0.2101699810475111, total_loss : 0.2101699810475111, time : 36
iteration : 11219, ce : 0.2505035936832428, total_loss : 0.2505035936832428, time : 36
iteration : 11239, ce : 0.262618013471365, total_loss : 0.262618013471365, time : 36
iteration : 11259, ce : 0.21153502985835076, total_loss : 0.21153502985835076, time : 36
iteration : 11279, ce : 0.2537011831998825, total_loss : 0.2537011831998825, time : 35
iteration : 11299, ce : 0.22895751260221003, total_loss : 0.22895751260221003, time : 36
iteration : 11319, ce : 0.21316715255379676, total_loss : 0.21316715255379676, time : 36
iteration : 11339, ce : 0.22297333553433418, total_loss : 0.22297333553433418, time : 36
iteration : 11359, ce : 0.23571511059999467, total_loss : 0.23571511059999467, time : 36
iteration : 11379, ce : 0.21742241084575653, total_loss : 0.21742241084575653, time : 36
iteration : 11399, ce : 0.2657650299370289, total_loss : 0.2657650299370289, time : 36
iteration : 11419, ce : 0.2425194725394249, total_loss : 0.2425194725394249, time : 36
iteration : 11439, ce : 0.21894133538007737, total_loss : 0.21894133538007737, time : 36
iteration : 11459, ce : 0.24581790789961816, total_loss : 0.24581790789961816, time : 35
iteration : 11479, ce : 0.2310998637229204, total_loss : 0.2310998637229204, time : 36
iteration : 11499, ce : 0.2710173260420561, total_loss : 0.2710173260420561, time : 36
iteration : 11519, ce : 0.23467645980417728, total_loss : 0.23467645980417728, time : 36
iteration : 11539, ce : 0.2676668241620064, total_loss : 0.2676668241620064, time : 36
iteration : 11559, ce : 0.2470218375325203, total_loss : 0.2470218375325203, time : 35
iteration : 11579, ce : 0.2514264456927776, total_loss : 0.2514264456927776, time : 36
iteration : 11599, ce : 0.21955696288496257, total_loss : 0.21955696288496257, time : 36
iteration : 11619, ce : 0.22262769490480422, total_loss : 0.22262769490480422, time : 36
iteration : 11639, ce : 0.2660010352730751, total_loss : 0.2660010352730751, time : 36
iteration : 11659, ce : 0.23189971148967742, total_loss : 0.23189971148967742, time : 36
iteration : 11679, ce : 0.19836017899215222, total_loss : 0.19836017899215222, time : 35
iteration : 11699, ce : 0.24009327180683612, total_loss : 0.24009327180683612, time : 35
iteration : 11719, ce : 0.2408788524568081, total_loss : 0.2408788524568081, time : 36
iteration : 11739, ce : 0.22863765358924865, total_loss : 0.22863765358924865, time : 36
iteration : 11759, ce : 0.240522088855505, total_loss : 0.240522088855505, time : 36
iteration : 11779, ce : 0.24131890758872032, total_loss : 0.24131890758872032, time : 36
iteration : 11799, ce : 0.2221767120063305, total_loss : 0.2221767120063305, time : 36
iteration : 11819, ce : 0.20652034357190133, total_loss : 0.20652034357190133, time : 36
iteration : 11839, ce : 0.23788244351744653, total_loss : 0.23788244351744653, time : 35
iteration : 11859, ce : 0.2715720530599356, total_loss : 0.2715720530599356, time : 36
iteration : 11879, ce : 0.2273077353835106, total_loss : 0.2273077353835106, time : 35
iteration : 11899, ce : 0.2511998191475868, total_loss : 0.2511998191475868, time : 35
iteration : 11919, ce : 0.24333708845078944, total_loss : 0.24333708845078944, time : 35
iteration : 11939, ce : 0.23782890178263189, total_loss : 0.23782890178263189, time : 36
iteration : 11959, ce : 0.23233235403895378, total_loss : 0.23233235403895378, time : 36
iteration : 11979, ce : 0.22054735459387304, total_loss : 0.22054735459387304, time : 35
iteration : 11999, ce : 0.17823497988283635, total_loss : 0.17823497988283635, time : 36
iteration : 12019, ce : 0.22423091605305673, total_loss : 0.22423091605305673, time : 36
iteration : 12039, ce : 0.21806855797767638, total_loss : 0.21806855797767638, time : 35
iteration : 12059, ce : 0.23473573215305804, total_loss : 0.23473573215305804, time : 36
iteration : 12079, ce : 0.21428084820508958, total_loss : 0.21428084820508958, time : 36
iteration : 12099, ce : 0.23640864677727222, total_loss : 0.23640864677727222, time : 36
iteration : 12119, ce : 0.253093197196722, total_loss : 0.253093197196722, time : 35
iteration : 12139, ce : 0.253554106131196, total_loss : 0.253554106131196, time : 36
iteration : 12159, ce : 0.23109797090291978, total_loss : 0.23109797090291978, time : 36
iteration : 12179, ce : 0.2240833207964897, total_loss : 0.2240833207964897, time : 36
iteration : 12199, ce : 0.25611157566308973, total_loss : 0.25611157566308973, time : 35
iteration : 12219, ce : 0.2349380999803543, total_loss : 0.2349380999803543, time : 35
iteration : 12239, ce : 0.23241457417607309, total_loss : 0.23241457417607309, time : 36
iteration : 12259, ce : 0.21847991533577443, total_loss : 0.21847991533577443, time : 35
iteration : 12279, ce : 0.24321785047650338, total_loss : 0.24321785047650338, time : 36
iteration : 12299, ce : 0.218523757904768, total_loss : 0.218523757904768, time : 35
iteration : 12319, ce : 0.21821613013744354, total_loss : 0.21821613013744354, time : 36
iteration : 12339, ce : 0.22487689629197122, total_loss : 0.22487689629197122, time : 36
iteration : 12359, ce : 0.23202563375234603, total_loss : 0.23202563375234603, time : 36
iteration : 12379, ce : 0.25040693767368793, total_loss : 0.25040693767368793, time : 35
iteration : 12399, ce : 0.22043242268264293, total_loss : 0.22043242268264293, time : 36
iteration : 12419, ce : 0.22951774671673775, total_loss : 0.22951774671673775, time : 36
iteration : 12439, ce : 0.23970265984535216, total_loss : 0.23970265984535216, time : 36
iteration : 12459, ce : 0.20371419806033372, total_loss : 0.20371419806033372, time : 35
iteration : 12479, ce : 0.24857295528054238, total_loss : 0.24857295528054238, time : 35
iteration : 12499, ce : 0.24500910118222236, total_loss : 0.24500910118222236, time : 36
iteration : 12519, ce : 0.2393715925514698, total_loss : 0.2393715925514698, time : 35
iteration : 12539, ce : 0.2526590272784233, total_loss : 0.2526590272784233, time : 35
iteration : 12559, ce : 0.21771390363574028, total_loss : 0.21771390363574028, time : 35
iteration : 12579, ce : 0.22473902814090252, total_loss : 0.22473902814090252, time : 36
iteration : 12599, ce : 0.2548799715936184, total_loss : 0.2548799715936184, time : 36
iteration : 12619, ce : 0.25425206646323206, total_loss : 0.25425206646323206, time : 36
iteration : 12639, ce : 0.239249674603343, total_loss : 0.239249674603343, time : 35
iteration : 12659, ce : 0.2406338058412075, total_loss : 0.2406338058412075, time : 36
iteration : 12679, ce : 0.2469405137002468, total_loss : 0.2469405137002468, time : 35
iteration : 12699, ce : 0.23376651294529438, total_loss : 0.23376651294529438, time : 36
iteration : 12719, ce : 0.2545052468776703, total_loss : 0.2545052468776703, time : 36
iteration : 12739, ce : 0.23568471148610115, total_loss : 0.23568471148610115, time : 36
iteration : 12759, ce : 0.21841008886694907, total_loss : 0.21841008886694907, time : 36
iteration : 12779, ce : 0.22279010489583015, total_loss : 0.22279010489583015, time : 36
iteration : 12799, ce : 0.21516987271606922, total_loss : 0.21516987271606922, time : 35
iteration : 12819, ce : 0.24599929228425027, total_loss : 0.24599929228425027, time : 36
iteration : 12839, ce : 0.2405282251536846, total_loss : 0.2405282251536846, time : 36
iteration : 12859, ce : 0.2596331387758255, total_loss : 0.2596331387758255, time : 36
iteration : 12879, ce : 0.24379193931818008, total_loss : 0.24379193931818008, time : 36
iteration : 12899, ce : 0.23983961045742036, total_loss : 0.23983961045742036, time : 36
iteration : 12919, ce : 0.23139089792966844, total_loss : 0.23139089792966844, time : 35
iteration : 12939, ce : 0.22242977991700172, total_loss : 0.22242977991700172, time : 36
iteration : 12959, ce : 0.2007280122488737, total_loss : 0.2007280122488737, time : 36
iteration : 12979, ce : 0.2299833692610264, total_loss : 0.2299833692610264, time : 36
iteration : 12999, ce : 0.24859574288129807, total_loss : 0.24859574288129807, time : 35
iteration : 13019, ce : 0.22796311639249325, total_loss : 0.22796311639249325, time : 79
iteration : 13039, ce : 0.22833584919571875, total_loss : 0.22833584919571875, time : 33
iteration : 13059, ce : 0.23041648492217065, total_loss : 0.23041648492217065, time : 37
iteration : 13079, ce : 0.22115378230810165, total_loss : 0.22115378230810165, time : 38
iteration : 13099, ce : 0.24096151068806648, total_loss : 0.24096151068806648, time : 38
iteration : 13119, ce : 0.2431495413184166, total_loss : 0.2431495413184166, time : 37
iteration : 13139, ce : 0.2506909504532814, total_loss : 0.2506909504532814, time : 37
iteration : 13159, ce : 0.23942611776292325, total_loss : 0.23942611776292325, time : 37
iteration : 13179, ce : 0.22993430718779564, total_loss : 0.22993430718779564, time : 36
iteration : 13199, ce : 0.26539179533720014, total_loss : 0.26539179533720014, time : 36
iteration : 13219, ce : 0.2221270091831684, total_loss : 0.2221270091831684, time : 36
iteration : 13239, ce : 0.25061657950282096, total_loss : 0.25061657950282096, time : 36
iteration : 13259, ce : 0.22125570625066757, total_loss : 0.22125570625066757, time : 36
iteration : 13279, ce : 0.21759539023041724, total_loss : 0.21759539023041724, time : 36
iteration : 13299, ce : 0.23878602162003518, total_loss : 0.23878602162003518, time : 36
iteration : 13319, ce : 0.2833815634250641, total_loss : 0.2833815634250641, time : 36
iteration : 13339, ce : 0.1922834634780884, total_loss : 0.1922834634780884, time : 36
iteration : 13359, ce : 0.2539323650300503, total_loss : 0.2539323650300503, time : 36
iteration : 13379, ce : 0.22722163908183574, total_loss : 0.22722163908183574, time : 36
iteration : 13399, ce : 0.24535884112119674, total_loss : 0.24535884112119674, time : 36
iteration : 13419, ce : 0.2415465794503689, total_loss : 0.2415465794503689, time : 36
iteration : 13439, ce : 0.20895486362278462, total_loss : 0.20895486362278462, time : 36
iteration : 13459, ce : 0.22412873469293118, total_loss : 0.22412873469293118, time : 36
iteration : 13479, ce : 0.2435861848294735, total_loss : 0.2435861848294735, time : 36
iteration : 13499, ce : 0.24356895834207534, total_loss : 0.24356895834207534, time : 35
iteration : 13519, ce : 0.2380147770047188, total_loss : 0.2380147770047188, time : 36
iteration : 13539, ce : 0.2215360838919878, total_loss : 0.2215360838919878, time : 36
iteration : 13559, ce : 0.22433516681194304, total_loss : 0.22433516681194304, time : 36
