iteration : 19, ce : 0.5550510436296463, total_loss : 0.5550510436296463, time : 121
iteration : 6819, ce : 0.24954110160470008, total_loss : 0.24954110160470008, time : 85
iteration : 6839, ce : 0.2574574574828148, total_loss : 0.2574574574828148, time : 86
iteration : 6859, ce : 0.23480415865778922, total_loss : 0.23480415865778922, time : 85
iteration : 6879, ce : 0.24521529525518418, total_loss : 0.24521529525518418, time : 85
iteration : 6899, ce : 0.22588664926588536, total_loss : 0.22588664926588536, time : 85
iteration : 6919, ce : 0.2328234650194645, total_loss : 0.2328234650194645, time : 86
iteration : 6939, ce : 0.22078607901930808, total_loss : 0.22078607901930808, time : 85
iteration : 6959, ce : 0.22625216394662856, total_loss : 0.22625216394662856, time : 85
iteration : 6979, ce : 0.24990923777222634, total_loss : 0.24990923777222634, time : 85
iteration : 6999, ce : 0.2394853375852108, total_loss : 0.2394853375852108, time : 85
iteration : 7019, ce : 0.26102484613656995, total_loss : 0.26102484613656995, time : 85
iteration : 7039, ce : 0.254099403321743, total_loss : 0.254099403321743, time : 86
iteration : 7059, ce : 0.22950045466423036, total_loss : 0.22950045466423036, time : 86
iteration : 7079, ce : 0.24079537019133568, total_loss : 0.24079537019133568, time : 85
iteration : 7099, ce : 0.24906999692320825, total_loss : 0.24906999692320825, time : 86
iteration : 7119, ce : 0.2189992878586054, total_loss : 0.2189992878586054, time : 85
iteration : 7139, ce : 0.24493644535541534, total_loss : 0.24493644535541534, time : 85
iteration : 7159, ce : 0.24167517721652984, total_loss : 0.24167517721652984, time : 85
iteration : 7179, ce : 0.23166400343179702, total_loss : 0.23166400343179702, time : 86
iteration : 7199, ce : 0.2290809527039528, total_loss : 0.2290809527039528, time : 86
iteration : 7219, ce : 0.23782962933182716, total_loss : 0.23782962933182716, time : 86
iteration : 7239, ce : 0.22652045115828515, total_loss : 0.22652045115828515, time : 86
iteration : 7259, ce : 0.2253355197608471, total_loss : 0.2253355197608471, time : 86
iteration : 7279, ce : 0.2429107502102852, total_loss : 0.2429107502102852, time : 86
iteration : 7299, ce : 0.2248980537056923, total_loss : 0.2248980537056923, time : 86
iteration : 7319, ce : 0.23977280631661416, total_loss : 0.23977280631661416, time : 85
iteration : 7339, ce : 0.2275727778673172, total_loss : 0.2275727778673172, time : 86
iteration : 7359, ce : 0.24013836234807967, total_loss : 0.24013836234807967, time : 85
iteration : 7379, ce : 0.21839404627680778, total_loss : 0.21839404627680778, time : 86
iteration : 7399, ce : 0.237031302601099, total_loss : 0.237031302601099, time : 86
iteration : 7419, ce : 0.2193898931145668, total_loss : 0.2193898931145668, time : 85
iteration : 7439, ce : 0.22937891334295274, total_loss : 0.22937891334295274, time : 86
iteration : 7459, ce : 0.22295507341623305, total_loss : 0.22295507341623305, time : 86
iteration : 7479, ce : 0.2446620211005211, total_loss : 0.2446620211005211, time : 86
iteration : 7499, ce : 0.22853778302669525, total_loss : 0.22853778302669525, time : 85
iteration : 7519, ce : 0.23828167766332625, total_loss : 0.23828167766332625, time : 86
iteration : 7539, ce : 0.23139076456427574, total_loss : 0.23139076456427574, time : 86
iteration : 7559, ce : 0.22944807186722754, total_loss : 0.22944807186722754, time : 86
iteration : 7579, ce : 0.23864856585860253, total_loss : 0.23864856585860253, time : 86
iteration : 7599, ce : 0.25327760726213455, total_loss : 0.25327760726213455, time : 86
iteration : 7619, ce : 0.21153787784278394, total_loss : 0.21153787784278394, time : 86
iteration : 7639, ce : 0.22753362506628036, total_loss : 0.22753362506628036, time : 86
iteration : 7659, ce : 0.2248078092932701, total_loss : 0.2248078092932701, time : 86
iteration : 7679, ce : 0.2345828965306282, total_loss : 0.2345828965306282, time : 86
iteration : 7699, ce : 0.2363251857459545, total_loss : 0.2363251857459545, time : 86
iteration : 7719, ce : 0.24273937344551086, total_loss : 0.24273937344551086, time : 87
iteration : 7739, ce : 0.2313818208873272, total_loss : 0.2313818208873272, time : 86
iteration : 7759, ce : 0.24116149246692659, total_loss : 0.24116149246692659, time : 86
iteration : 7779, ce : 0.2473912812769413, total_loss : 0.2473912812769413, time : 86
iteration : 7799, ce : 0.24265115857124328, total_loss : 0.24265115857124328, time : 86
iteration : 7819, ce : 0.23047038465738295, total_loss : 0.23047038465738295, time : 128
iteration : 7839, ce : 0.24116474129259585, total_loss : 0.24116474129259585, time : 91
iteration : 7859, ce : 0.23025091663002967, total_loss : 0.23025091663002967, time : 91
iteration : 7879, ce : 0.2457364834845066, total_loss : 0.2457364834845066, time : 88
iteration : 7899, ce : 0.24031725265085696, total_loss : 0.24031725265085696, time : 87
iteration : 7919, ce : 0.23574380502104758, total_loss : 0.23574380502104758, time : 88
iteration : 7939, ce : 0.22845084667205812, total_loss : 0.22845084667205812, time : 87
iteration : 7959, ce : 0.23426204472780227, total_loss : 0.23426204472780227, time : 86
iteration : 7979, ce : 0.22881815023720264, total_loss : 0.22881815023720264, time : 86
iteration : 7999, ce : 0.2440907008945942, total_loss : 0.2440907008945942, time : 86
iteration : 8019, ce : 0.24291423782706262, total_loss : 0.24291423782706262, time : 87
iteration : 8039, ce : 0.23057110756635665, total_loss : 0.23057110756635665, time : 87
iteration : 8059, ce : 0.23785770386457444, total_loss : 0.23785770386457444, time : 86
iteration : 8079, ce : 0.22110049277544022, total_loss : 0.22110049277544022, time : 86
iteration : 8099, ce : 0.24256031438708306, total_loss : 0.24256031438708306, time : 86
iteration : 8119, ce : 0.22020425498485566, total_loss : 0.22020425498485566, time : 86
iteration : 8139, ce : 0.22206071764230728, total_loss : 0.22206071764230728, time : 86
iteration : 8159, ce : 0.23248079530894755, total_loss : 0.23248079530894755, time : 87
iteration : 8179, ce : 0.23505557775497438, total_loss : 0.23505557775497438, time : 87
iteration : 8199, ce : 0.2240242086350918, total_loss : 0.2240242086350918, time : 87
iteration : 8219, ce : 0.2200332771986723, total_loss : 0.2200332771986723, time : 87
iteration : 8239, ce : 0.21570218950510026, total_loss : 0.21570218950510026, time : 87
iteration : 8259, ce : 0.2523801766335964, total_loss : 0.2523801766335964, time : 87
iteration : 8279, ce : 0.22361145690083503, total_loss : 0.22361145690083503, time : 87
iteration : 8299, ce : 0.24670232757925986, total_loss : 0.24670232757925986, time : 86
iteration : 8319, ce : 0.2340794734656811, total_loss : 0.2340794734656811, time : 87
iteration : 8339, ce : 0.23059854805469512, total_loss : 0.23059854805469512, time : 87
iteration : 8359, ce : 0.2349090665578842, total_loss : 0.2349090665578842, time : 87
iteration : 8379, ce : 0.22627296894788743, total_loss : 0.22627296894788743, time : 86
iteration : 8399, ce : 0.22137199714779854, total_loss : 0.22137199714779854, time : 87
iteration : 8419, ce : 0.2397363044321537, total_loss : 0.2397363044321537, time : 86
iteration : 8439, ce : 0.2659123048186302, total_loss : 0.2659123048186302, time : 87
iteration : 8459, ce : 0.2433452494442463, total_loss : 0.2433452494442463, time : 87
iteration : 8479, ce : 0.22157001718878747, total_loss : 0.22157001718878747, time : 87
iteration : 8499, ce : 0.22910820543766022, total_loss : 0.22910820543766022, time : 87
iteration : 8519, ce : 0.23339955657720565, total_loss : 0.23339955657720565, time : 86
iteration : 8539, ce : 0.24697354659438134, total_loss : 0.24697354659438134, time : 87
iteration : 8559, ce : 0.20752572007477282, total_loss : 0.20752572007477282, time : 87
iteration : 8579, ce : 0.24415655732154845, total_loss : 0.24415655732154845, time : 86
iteration : 8599, ce : 0.21874341927468777, total_loss : 0.21874341927468777, time : 86
iteration : 8619, ce : 0.22503628581762314, total_loss : 0.22503628581762314, time : 87
iteration : 8639, ce : 0.2410743921995163, total_loss : 0.2410743921995163, time : 87
iteration : 8659, ce : 0.23565795719623567, total_loss : 0.23565795719623567, time : 86
iteration : 8679, ce : 0.23565247282385826, total_loss : 0.23565247282385826, time : 86
iteration : 8699, ce : 0.2292121708393097, total_loss : 0.2292121708393097, time : 86
iteration : 8719, ce : 0.2477915696799755, total_loss : 0.2477915696799755, time : 86
iteration : 8739, ce : 0.2377944216132164, total_loss : 0.2377944216132164, time : 86
iteration : 8759, ce : 0.24436887502670288, total_loss : 0.24436887502670288, time : 86
iteration : 8779, ce : 0.23006590455770493, total_loss : 0.23006590455770493, time : 86
iteration : 8799, ce : 0.23369357287883757, total_loss : 0.23369357287883757, time : 86
iteration : 8819, ce : 0.23802277222275733, total_loss : 0.23802277222275733, time : 86
iteration : 8839, ce : 0.2649065785109997, total_loss : 0.2649065785109997, time : 86
iteration : 8859, ce : 0.24298702105879783, total_loss : 0.24298702105879783, time : 86
iteration : 8879, ce : 0.23709568679332732, total_loss : 0.23709568679332732, time : 86
iteration : 8899, ce : 0.21637494042515754, total_loss : 0.21637494042515754, time : 86
iteration : 8919, ce : 0.20656686313450337, total_loss : 0.20656686313450337, time : 86
iteration : 8939, ce : 0.24103958904743195, total_loss : 0.24103958904743195, time : 86
iteration : 8959, ce : 0.23456511572003363, total_loss : 0.23456511572003363, time : 86
iteration : 8979, ce : 0.20743726789951325, total_loss : 0.20743726789951325, time : 86
iteration : 8999, ce : 0.25225751399993895, total_loss : 0.25225751399993895, time : 86
iteration : 9019, ce : 0.2401135928928852, total_loss : 0.2401135928928852, time : 85
iteration : 9039, ce : 0.22800664156675338, total_loss : 0.22800664156675338, time : 85
iteration : 9059, ce : 0.23709055483341218, total_loss : 0.23709055483341218, time : 86
iteration : 9079, ce : 0.2148333117365837, total_loss : 0.2148333117365837, time : 85
iteration : 9099, ce : 0.23449296727776528, total_loss : 0.23449296727776528, time : 85
iteration : 9119, ce : 0.21858632043004037, total_loss : 0.21858632043004037, time : 126
iteration : 9139, ce : 0.23689862564206124, total_loss : 0.23689862564206124, time : 91
iteration : 9159, ce : 0.21605983451008798, total_loss : 0.21605983451008798, time : 90
iteration : 9179, ce : 0.22998059988021852, total_loss : 0.22998059988021852, time : 88
iteration : 9199, ce : 0.24788411520421505, total_loss : 0.24788411520421505, time : 87
iteration : 9219, ce : 0.2387157365679741, total_loss : 0.2387157365679741, time : 86
iteration : 9239, ce : 0.24596518129110337, total_loss : 0.24596518129110337, time : 86
iteration : 9259, ce : 0.2199782095849514, total_loss : 0.2199782095849514, time : 86
iteration : 9279, ce : 0.23669880256056786, total_loss : 0.23669880256056786, time : 86
iteration : 9299, ce : 0.23183208853006362, total_loss : 0.23183208853006362, time : 86
iteration : 9319, ce : 0.24428912363946437, total_loss : 0.24428912363946437, time : 86
iteration : 9339, ce : 0.21753063648939133, total_loss : 0.21753063648939133, time : 86
iteration : 9359, ce : 0.22999174743890763, total_loss : 0.22999174743890763, time : 86
iteration : 9379, ce : 0.22986582294106483, total_loss : 0.22986582294106483, time : 86
iteration : 9399, ce : 0.221073666960001, total_loss : 0.221073666960001, time : 85
iteration : 9419, ce : 0.2409563861787319, total_loss : 0.2409563861787319, time : 86
iteration : 9439, ce : 0.2499213770031929, total_loss : 0.2499213770031929, time : 87
iteration : 9459, ce : 0.2212398298084736, total_loss : 0.2212398298084736, time : 87
iteration : 9479, ce : 0.2531403124332428, total_loss : 0.2531403124332428, time : 86
iteration : 9499, ce : 0.22804762795567513, total_loss : 0.22804762795567513, time : 86
iteration : 9519, ce : 0.22811643853783609, total_loss : 0.22811643853783609, time : 86
iteration : 9539, ce : 0.22806791327893733, total_loss : 0.22806791327893733, time : 86
iteration : 9559, ce : 0.22678280845284463, total_loss : 0.22678280845284463, time : 86
iteration : 9579, ce : 0.24009169787168502, total_loss : 0.24009169787168502, time : 86
iteration : 9599, ce : 0.23817719519138336, total_loss : 0.23817719519138336, time : 86
iteration : 9619, ce : 0.22793400138616562, total_loss : 0.22793400138616562, time : 86
iteration : 9639, ce : 0.23341110423207284, total_loss : 0.23341110423207284, time : 86
iteration : 9659, ce : 0.20801044255495071, total_loss : 0.20801044255495071, time : 85
iteration : 9679, ce : 0.21733524277806282, total_loss : 0.21733524277806282, time : 86
iteration : 9699, ce : 0.2366101011633873, total_loss : 0.2366101011633873, time : 86
iteration : 9719, ce : 0.2365478552877903, total_loss : 0.2365478552877903, time : 86
iteration : 9739, ce : 0.24368416517972946, total_loss : 0.24368416517972946, time : 86
iteration : 9759, ce : 0.23984382748603822, total_loss : 0.23984382748603822, time : 85
iteration : 9779, ce : 0.23255445957183837, total_loss : 0.23255445957183837, time : 86
iteration : 9799, ce : 0.21839055903255938, total_loss : 0.21839055903255938, time : 86
iteration : 9819, ce : 0.22508096173405648, total_loss : 0.22508096173405648, time : 86
iteration : 9839, ce : 0.2335544265806675, total_loss : 0.2335544265806675, time : 86
iteration : 9859, ce : 0.24656547605991364, total_loss : 0.24656547605991364, time : 86
iteration : 9879, ce : 0.2202347107231617, total_loss : 0.2202347107231617, time : 85
iteration : 9899, ce : 0.24577305167913438, total_loss : 0.24577305167913438, time : 86
iteration : 9919, ce : 0.2327974818646908, total_loss : 0.2327974818646908, time : 86
iteration : 9939, ce : 0.21457354128360748, total_loss : 0.21457354128360748, time : 85
iteration : 9959, ce : 0.23655740171670914, total_loss : 0.23655740171670914, time : 85
iteration : 9979, ce : 0.21895846724510193, total_loss : 0.21895846724510193, time : 86
iteration : 9999, ce : 0.23423042595386506, total_loss : 0.23423042595386506, time : 86
saved model in ./experiment/model/semantic_sam/model.pth
iteration : 9999, mIoU : 77.3989028930664, OA : 89.88267517089844, best_valid_mIoU : 77.3989028930664, time : 740
iteration : 10019, ce : 0.22741726338863372, total_loss : 0.22741726338863372, time : 844
iteration : 10039, ce : 0.23628717437386512, total_loss : 0.23628717437386512, time : 87
iteration : 10059, ce : 0.22100000381469725, total_loss : 0.22100000381469725, time : 87
iteration : 10079, ce : 0.23917671293020248, total_loss : 0.23917671293020248, time : 86
iteration : 10099, ce : 0.23167031854391099, total_loss : 0.23167031854391099, time : 86
iteration : 10119, ce : 0.23572451248764992, total_loss : 0.23572451248764992, time : 85
iteration : 10139, ce : 0.2386857219040394, total_loss : 0.2386857219040394, time : 85
iteration : 10159, ce : 0.24042222276329994, total_loss : 0.24042222276329994, time : 85
iteration : 10179, ce : 0.22670855596661568, total_loss : 0.22670855596661568, time : 86
iteration : 10199, ce : 0.23970003575086593, total_loss : 0.23970003575086593, time : 86
iteration : 10219, ce : 0.24218985438346863, total_loss : 0.24218985438346863, time : 86
iteration : 10239, ce : 0.22262714803218842, total_loss : 0.22262714803218842, time : 86
iteration : 10259, ce : 0.21449526771903038, total_loss : 0.21449526771903038, time : 86
iteration : 10279, ce : 0.24360212087631225, total_loss : 0.24360212087631225, time : 86
iteration : 10299, ce : 0.22971732690930366, total_loss : 0.22971732690930366, time : 86
iteration : 10319, ce : 0.2187208652496338, total_loss : 0.2187208652496338, time : 85
iteration : 10339, ce : 0.24953624457120896, total_loss : 0.24953624457120896, time : 85
iteration : 10359, ce : 0.22250373438000678, total_loss : 0.22250373438000678, time : 86
iteration : 10379, ce : 0.23804161995649337, total_loss : 0.23804161995649337, time : 86
iteration : 10399, ce : 0.24065813347697257, total_loss : 0.24065813347697257, time : 86
iteration : 10419, ce : 0.21702467575669288, total_loss : 0.21702467575669288, time : 129
iteration : 10439, ce : 0.24261092469096185, total_loss : 0.24261092469096185, time : 91
iteration : 10459, ce : 0.23832761198282243, total_loss : 0.23832761198282243, time : 90
iteration : 10479, ce : 0.22977749928832053, total_loss : 0.22977749928832053, time : 88
iteration : 10499, ce : 0.236785788834095, total_loss : 0.236785788834095, time : 87
iteration : 10519, ce : 0.2279109787195921, total_loss : 0.2279109787195921, time : 87
iteration : 10539, ce : 0.2411076657474041, total_loss : 0.2411076657474041, time : 86
iteration : 10559, ce : 0.23058620393276213, total_loss : 0.23058620393276213, time : 86
iteration : 10579, ce : 0.21503771767020224, total_loss : 0.21503771767020224, time : 86
iteration : 10599, ce : 0.21753633618354798, total_loss : 0.21753633618354798, time : 86
iteration : 10619, ce : 0.23183394744992256, total_loss : 0.23183394744992256, time : 86
iteration : 10639, ce : 0.21282795444130898, total_loss : 0.21282795444130898, time : 86
iteration : 10659, ce : 0.2445105716586113, total_loss : 0.2445105716586113, time : 86
iteration : 10679, ce : 0.22196321412920952, total_loss : 0.22196321412920952, time : 86
iteration : 10699, ce : 0.22530286721885204, total_loss : 0.22530286721885204, time : 87
iteration : 10719, ce : 0.2490861237049103, total_loss : 0.2490861237049103, time : 86
iteration : 10739, ce : 0.23814254626631737, total_loss : 0.23814254626631737, time : 86
iteration : 10759, ce : 0.23168979808688164, total_loss : 0.23168979808688164, time : 86
iteration : 10779, ce : 0.23600846603512765, total_loss : 0.23600846603512765, time : 86
iteration : 10799, ce : 0.22028519883751868, total_loss : 0.22028519883751868, time : 86
iteration : 10819, ce : 0.2120315507054329, total_loss : 0.2120315507054329, time : 86
iteration : 10839, ce : 0.219009418040514, total_loss : 0.219009418040514, time : 86
iteration : 10859, ce : 0.24648185968399047, total_loss : 0.24648185968399047, time : 86
iteration : 10879, ce : 0.23167735189199448, total_loss : 0.23167735189199448, time : 86
iteration : 10899, ce : 0.21375904455780984, total_loss : 0.21375904455780984, time : 86
iteration : 10919, ce : 0.2591917760670185, total_loss : 0.2591917760670185, time : 87
iteration : 10939, ce : 0.24182989001274108, total_loss : 0.24182989001274108, time : 87
iteration : 10959, ce : 0.2326032966375351, total_loss : 0.2326032966375351, time : 87
iteration : 10979, ce : 0.2321514368057251, total_loss : 0.2321514368057251, time : 87
iteration : 10999, ce : 0.22786716669797896, total_loss : 0.22786716669797896, time : 87
iteration : 11019, ce : 0.24210920110344886, total_loss : 0.24210920110344886, time : 87
iteration : 11039, ce : 0.2324605591595173, total_loss : 0.2324605591595173, time : 86
iteration : 11059, ce : 0.2353021927177906, total_loss : 0.2353021927177906, time : 86
iteration : 11079, ce : 0.2288406565785408, total_loss : 0.2288406565785408, time : 86
iteration : 11099, ce : 0.22601094990968704, total_loss : 0.22601094990968704, time : 86
iteration : 11119, ce : 0.2264936812222004, total_loss : 0.2264936812222004, time : 87
iteration : 11139, ce : 0.25511694997549056, total_loss : 0.25511694997549056, time : 87
iteration : 11159, ce : 0.24279453381896018, total_loss : 0.24279453381896018, time : 87
iteration : 11179, ce : 0.2465780980885029, total_loss : 0.2465780980885029, time : 87
iteration : 11199, ce : 0.2282241065055132, total_loss : 0.2282241065055132, time : 86
iteration : 11219, ce : 0.23112953826785088, total_loss : 0.23112953826785088, time : 86
iteration : 11239, ce : 0.22135194912552833, total_loss : 0.22135194912552833, time : 87
iteration : 11259, ce : 0.23761045560240746, total_loss : 0.23761045560240746, time : 87
iteration : 11279, ce : 0.2120670720934868, total_loss : 0.2120670720934868, time : 87
iteration : 11299, ce : 0.23033454567193984, total_loss : 0.23033454567193984, time : 86
iteration : 11319, ce : 0.2242143653333187, total_loss : 0.2242143653333187, time : 86
iteration : 11339, ce : 0.22877675667405128, total_loss : 0.22877675667405128, time : 87
iteration : 11359, ce : 0.2251864716410637, total_loss : 0.2251864716410637, time : 87
iteration : 11379, ce : 0.22547230273485183, total_loss : 0.22547230273485183, time : 87
iteration : 11399, ce : 0.22119518667459487, total_loss : 0.22119518667459487, time : 87
iteration : 11419, ce : 0.21469345837831497, total_loss : 0.21469345837831497, time : 87
iteration : 11439, ce : 0.2318534128367901, total_loss : 0.2318534128367901, time : 88
iteration : 11459, ce : 0.21747579872608186, total_loss : 0.21747579872608186, time : 86
iteration : 11479, ce : 0.22261057868599893, total_loss : 0.22261057868599893, time : 87
iteration : 11499, ce : 0.20904577113687992, total_loss : 0.20904577113687992, time : 87
iteration : 11519, ce : 0.22777697965502738, total_loss : 0.22777697965502738, time : 87
iteration : 11539, ce : 0.228728698939085, total_loss : 0.228728698939085, time : 87
iteration : 11559, ce : 0.2155498668551445, total_loss : 0.2155498668551445, time : 87
iteration : 11579, ce : 0.21200979501008987, total_loss : 0.21200979501008987, time : 87
iteration : 11599, ce : 0.23149229139089583, total_loss : 0.23149229139089583, time : 87
iteration : 11619, ce : 0.23873832076787949, total_loss : 0.23873832076787949, time : 87
iteration : 11639, ce : 0.2391654647886753, total_loss : 0.2391654647886753, time : 87
iteration : 11659, ce : 0.21683709993958472, total_loss : 0.21683709993958472, time : 87
iteration : 11679, ce : 0.22907839193940163, total_loss : 0.22907839193940163, time : 87
iteration : 11699, ce : 0.24212073013186455, total_loss : 0.24212073013186455, time : 86
iteration : 11719, ce : 0.2353621982038021, total_loss : 0.2353621982038021, time : 127
iteration : 11739, ce : 0.21451909393072127, total_loss : 0.21451909393072127, time : 92
iteration : 11759, ce : 0.2389997124671936, total_loss : 0.2389997124671936, time : 92
iteration : 11779, ce : 0.24356020241975784, total_loss : 0.24356020241975784, time : 89
iteration : 11799, ce : 0.23546329587697984, total_loss : 0.23546329587697984, time : 88
iteration : 11819, ce : 0.22298624143004417, total_loss : 0.22298624143004417, time : 88
iteration : 11839, ce : 0.24362405836582185, total_loss : 0.24362405836582185, time : 87
iteration : 11859, ce : 0.21944517344236375, total_loss : 0.21944517344236375, time : 87
iteration : 11879, ce : 0.2254971034824848, total_loss : 0.2254971034824848, time : 87
iteration : 11899, ce : 0.20059559866786003, total_loss : 0.20059559866786003, time : 87
iteration : 11919, ce : 0.2306752510368824, total_loss : 0.2306752510368824, time : 86
iteration : 11939, ce : 0.2197481907904148, total_loss : 0.2197481907904148, time : 87
iteration : 11959, ce : 0.22397599890828132, total_loss : 0.22397599890828132, time : 87
iteration : 11979, ce : 0.23741473779082298, total_loss : 0.23741473779082298, time : 86
iteration : 11999, ce : 0.21216071248054505, total_loss : 0.21216071248054505, time : 87
iteration : 12019, ce : 0.2156383939087391, total_loss : 0.2156383939087391, time : 86
iteration : 12039, ce : 0.23739118501544, total_loss : 0.23739118501544, time : 86
iteration : 12059, ce : 0.24533855691552162, total_loss : 0.24533855691552162, time : 86
iteration : 12079, ce : 0.2390770919620991, total_loss : 0.2390770919620991, time : 87
iteration : 12099, ce : 0.22880754098296166, total_loss : 0.22880754098296166, time : 87
iteration : 12119, ce : 0.23317323625087738, total_loss : 0.23317323625087738, time : 87
iteration : 12139, ce : 0.2221819907426834, total_loss : 0.2221819907426834, time : 87
iteration : 12159, ce : 0.2398599810898304, total_loss : 0.2398599810898304, time : 87
iteration : 12179, ce : 0.2509525530040264, total_loss : 0.2509525530040264, time : 87
iteration : 12199, ce : 0.20937658622860908, total_loss : 0.20937658622860908, time : 86
iteration : 12219, ce : 0.21584542617201805, total_loss : 0.21584542617201805, time : 86
iteration : 12239, ce : 0.2129402246326208, total_loss : 0.2129402246326208, time : 87
iteration : 12259, ce : 0.22207603231072426, total_loss : 0.22207603231072426, time : 87
iteration : 12279, ce : 0.24851197600364686, total_loss : 0.24851197600364686, time : 87
iteration : 12299, ce : 0.23780319839715958, total_loss : 0.23780319839715958, time : 87
iteration : 12319, ce : 0.23220074623823167, total_loss : 0.23220074623823167, time : 86
iteration : 12339, ce : 0.21273172795772552, total_loss : 0.21273172795772552, time : 87
iteration : 12359, ce : 0.23291431218385697, total_loss : 0.23291431218385697, time : 86
iteration : 12379, ce : 0.22312856912612916, total_loss : 0.22312856912612916, time : 86
iteration : 12399, ce : 0.23247175812721252, total_loss : 0.23247175812721252, time : 87
iteration : 12419, ce : 0.2135801974684, total_loss : 0.2135801974684, time : 87
iteration : 12439, ce : 0.22994230315089226, total_loss : 0.22994230315089226, time : 87
iteration : 12459, ce : 0.2398036178201437, total_loss : 0.2398036178201437, time : 86
iteration : 12479, ce : 0.236485455930233, total_loss : 0.236485455930233, time : 86
iteration : 12499, ce : 0.221534613519907, total_loss : 0.221534613519907, time : 86
iteration : 12519, ce : 0.2349831834435463, total_loss : 0.2349831834435463, time : 86
iteration : 12539, ce : 0.22389078214764596, total_loss : 0.22389078214764596, time : 86
iteration : 12559, ce : 0.22342217713594437, total_loss : 0.22342217713594437, time : 87
iteration : 12579, ce : 0.2540847025811672, total_loss : 0.2540847025811672, time : 86
iteration : 12599, ce : 0.23733979389071463, total_loss : 0.23733979389071463, time : 87
iteration : 12619, ce : 0.24113221243023872, total_loss : 0.24113221243023872, time : 87
iteration : 12639, ce : 0.23217697367072104, total_loss : 0.23217697367072104, time : 86
iteration : 12659, ce : 0.21270735412836075, total_loss : 0.21270735412836075, time : 86
iteration : 12679, ce : 0.23809162825345992, total_loss : 0.23809162825345992, time : 86
iteration : 12699, ce : 0.24953407123684884, total_loss : 0.24953407123684884, time : 86
iteration : 12719, ce : 0.2452205538749695, total_loss : 0.2452205538749695, time : 86
iteration : 12739, ce : 0.21409350894391538, total_loss : 0.21409350894391538, time : 86
iteration : 12759, ce : 0.231835750490427, total_loss : 0.231835750490427, time : 86
iteration : 12779, ce : 0.2217670813202858, total_loss : 0.2217670813202858, time : 86
iteration : 12799, ce : 0.21643359661102296, total_loss : 0.21643359661102296, time : 86
iteration : 12819, ce : 0.24891506582498552, total_loss : 0.24891506582498552, time : 86
iteration : 12839, ce : 0.22832168713212014, total_loss : 0.22832168713212014, time : 86
iteration : 12859, ce : 0.24521549940109252, total_loss : 0.24521549940109252, time : 86
iteration : 12879, ce : 0.24070343226194382, total_loss : 0.24070343226194382, time : 86
iteration : 12899, ce : 0.2176875188946724, total_loss : 0.2176875188946724, time : 86
iteration : 12919, ce : 0.21193330585956574, total_loss : 0.21193330585956574, time : 86
iteration : 12939, ce : 0.22404709830880165, total_loss : 0.22404709830880165, time : 86
iteration : 12959, ce : 0.22618327662348747, total_loss : 0.22618327662348747, time : 86
iteration : 12979, ce : 0.22225660532712938, total_loss : 0.22225660532712938, time : 86
iteration : 12999, ce : 0.22270889952778816, total_loss : 0.22270889952778816, time : 85
iteration : 13019, ce : 0.2260294660925865, total_loss : 0.2260294660925865, time : 127
iteration : 13039, ce : 0.23142304942011832, total_loss : 0.23142304942011832, time : 90
iteration : 13059, ce : 0.20419277399778366, total_loss : 0.20419277399778366, time : 90
iteration : 13079, ce : 0.21875592842698097, total_loss : 0.21875592842698097, time : 87
iteration : 13099, ce : 0.23925750330090523, total_loss : 0.23925750330090523, time : 87
iteration : 13119, ce : 0.2239379145205021, total_loss : 0.2239379145205021, time : 86
iteration : 13139, ce : 0.2175013653934002, total_loss : 0.2175013653934002, time : 86
iteration : 13159, ce : 0.218676732853055, total_loss : 0.218676732853055, time : 86
iteration : 13179, ce : 0.2348952978849411, total_loss : 0.2348952978849411, time : 86
iteration : 13199, ce : 0.20233352854847908, total_loss : 0.20233352854847908, time : 86
iteration : 13219, ce : 0.22360169887542725, total_loss : 0.22360169887542725, time : 86
iteration : 13239, ce : 0.23432369008660317, total_loss : 0.23432369008660317, time : 86
iteration : 13259, ce : 0.22676842212677, total_loss : 0.22676842212677, time : 87
